"","GeneSymbol","log2FoldChange","pvalue","padj"
"2597","CEP20",-0.2488370104968,0.0266808966792318,0.308493624708472
"2598","ANKRD65",-0.138044251638707,0.588116302482228,0.878102610453236
"2599","HTT",0.187922857615471,0.191939156541342,0.617307424142885
"2600","LRP3",0.0167480506872612,0.935660988588526,0.985010852467033
"2601","MARS1",-0.035496381359996,0.723721892172661,0.931141177113117
"2602","RNF4",-0.0920554950345716,0.434454614735912,0.801726642592795
"2603","PNRC2",-0.087077925347475,0.4855177334051,0.82989489188714
"2604","MCM2",0.131089657164509,0.457104954868498,0.814606994635835
"2605","RAVER1",0.211378669436878,0.238526152660127,0.663875323041399
"2606","UBE2E3",-0.202015540317571,0.105089056971113,0.501733537734965
"2607","ZNF185",-0.206672994063159,0.212827846660141,0.640014240198325
"2608","NFIA",-0.534974819865503,0.000429458811430088,0.0668308506554219
"2609","BUB3",-0.178878106041942,0.0756534409566746,0.452157978467032
"2610","IGKV1-16",0.624940250757513,0.260245522430407,0.679551576786443
"2611","PBXIP1",0.268561715872455,0.060727623917182,0.413836717276057
"2612","CXCL9",0.977815762703213,0.0121990927867731,0.23709442952565
"2613","FNDC1",0.663460077688844,0.0302781345582037,0.324893628472447
"2614","PTX3",0.998258031004792,0.00591345480899814,0.183341925856794
"2615","EFR3A",-0.00498032271821961,0.974970364780071,0.995093324606423
"2616","HDAC6",0.0365255070772316,0.797823825814906,0.947561388024125
"2617","YEATS4",-0.189438554118479,0.116482524230924,0.521516220162653
"2618","FIBP",-0.214666216642737,0.0833043689948727,0.4665208931633
"2619","SSPN",0.282058268607075,0.176525869937993,0.599347487755261
"2620","EFTUD2",0.0139391135716996,0.891452375882407,0.973892388411033
"2621","SRSF6",-0.0711638240948966,0.386650499991609,0.775749515907724
"2622","IGHV3-33",0.0152346013076402,0.97538465889859,0.995093823537313
"2623","IFIH1",-0.427858053886795,0.0826520998099664,0.464578334331477
"2624","SRD5A3",-0.276813974503944,0.186419161081097,0.610835799710289
"2625","SLC38A10",0.0186706485010515,0.872090604718757,0.968895911798985
"2626","MRPL57",-0.49498827542016,0.00531898721893003,0.17695030819131
"2627","CHST1",-0.136253464384745,0.665262987883532,0.909542368799726
"2628","PCIF1",0.045098827212934,0.684067098018537,0.916716082752221
"2629","CDC42BPA",0.510770705798789,0.00276896454590411,0.145666089383539
"2630","ERH",-0.244414473077097,0.132086689010991,0.543697836632045
"2631","STAG2",-0.189295529779318,0.079739173414273,0.459232847850631
"2632","STING1",0.00137409367924081,0.994766519704443,0.998831238180619
"2633","SERPINB6",0.124968305764712,0.429400294073997,0.800800214642297
"2634","GUCD1",0.0457734380576828,0.680009864210429,0.914907046073221
"2635","MUC20",-0.1564279187111,0.511639679777178,0.843696728446616
"2636","UBQLN1",-0.110670728840703,0.27119813729469,0.688393023824435
"2637","ADD3",-0.0792228579351349,0.498479956421404,0.836178091588916
"2638","SRI",-0.258496340250203,0.0952671002757033,0.488924445056241
"2639","NOP10",-0.437761719288102,0.020520283992602,0.281780527376022
"2640","DDX56",-0.157967942899466,0.210763047191516,0.637621362475531
"2641","MTA2",0.0615957175709617,0.517829416159443,0.846610236229389
"2642","DHX30",0.163568458736167,0.0910376151010864,0.482181915015122
"2643","IGHA2",0.994802378084909,0.0345494437031109,0.338054849670405
"2644","UBTF",0.00595683232951734,0.941328008750153,0.986660287704906
"2645","SQLE",0.0505577570832724,0.768375914617442,0.942237535168322
"2646","SNRPF",-0.545358464699812,0.00363226869253138,0.157791863660254
"2647","LRRFIP1",-0.0565390012958843,0.6822982204691,0.915855011284151
"2648","IARS2",0.0878111197025252,0.471811877079377,0.822683487892821
"2649","ERRFI1",0.50537976478472,0.0160480263721973,0.258721595253579
"2650","DDA1",-0.118312520620962,0.368502789784491,0.765440060696986
"2651","EIF4G3",0.149049382705544,0.314418018783548,0.723741937319694
"2652","TUBA4A",-0.557417418740894,0.0193045407951132,0.275098243398518
"2653","CD320",-0.28129489097862,0.166948562744114,0.58888041547641
"2654","RAB31",0.373885798521261,0.0740375919148338,0.449888763922178
"2655","GLRX5",-0.359480194292409,0.00640682447026524,0.189288754180008
"2656","PLXNA4",-0.341252101007583,0.415337511775195,0.793313851831225
"2657","RRN3",-0.00874902711072694,0.934254880834925,0.98442784698339
"2658","H2BC12",0.0616787004307278,0.802801123599227,0.948499299437048
"2659","NID1",0.103121259256599,0.654325582783843,0.905624914381129
"2660","TEX261",-0.046029262762664,0.606472903914703,0.885913844078087
"2661","FAM168B",0.0826946950418347,0.543220684676961,0.85851377378719
"2662","HMCN2",-0.0455903775477512,0.904453489552626,0.97671432017241
"2663","NAT8L",0.269656138356332,0.272337221560574,0.689338421775428
"2664","POLR2E",-0.199712028423737,0.055416011244416,0.400589174506246
"2665","INHBA",0.671249079299484,0.0797333127850073,0.459232847850631
"2666","NCOR1",0.221193438068011,0.0747372747753079,0.451021424121205
"2667","DFFA",0.013601641524702,0.923538640515264,0.981835099551111
"2668","PTPN14",0.143669763712539,0.392185663421281,0.780091006369017
"2669","ATP2C1",0.0345096422975159,0.732889960208629,0.933926318044608
"2670","MCMBP",-0.069218665004243,0.517745580595242,0.846610236229389
"2671","GPR107",0.11412677038818,0.383736120696255,0.773988687572348
"2672","SLC29A1",0.356177244935873,0.0331032211562751,0.334120472976709
"2673","PDCD5",-0.175203225736302,0.292146580011287,0.706238338877682
"2674","FPGS",-0.126497451396572,0.360822141485722,0.75924195940386
"2675","C8orf82",0.149429291403552,0.408265568943515,0.789327562527938
"2676","TMCO1",-0.270225732374848,0.0193125747456266,0.275098243398518
"2677","ZNF467",-0.21115952299164,0.23657751007035,0.662136266310357
"2678","PELP1",0.239916838315632,0.0213915973156797,0.284370165575191
"2679","ELAVL1",-0.156096766163633,0.074473101726215,0.450531081411023
"2680","CGGBP1",0.0351699995043304,0.690399287139695,0.919228283167569
"2681","SLCO2B1",0.0333325616714449,0.901645414294987,0.976238267860375
"2682","PODXL2",-0.226766212254992,0.363619538255712,0.761563044724353
"2683","FNBP1",-0.0883029807787051,0.606585094706794,0.885913844078087
"2684","HSD17B10",-0.265716445520285,0.0753013001644647,0.45169548775895
"2685","FAM171A2",0.304183052054125,0.224384196602872,0.651502740807316
"2686","FAM43A",-0.060626013188607,0.816123283355569,0.953932853479837
"2687","DTX4",0.152243308516685,0.441576584858833,0.805653213589137
"2688","DDX23",-0.101090558416151,0.227691485822437,0.655170605781802
"2689","ANXA3",-0.173973571650441,0.449686647881493,0.81041656040283
"2690","ERAL1",0.0325838679640014,0.775769472763976,0.942237535168322
"2691","OGA",-0.123645473700517,0.233551379426891,0.660001569447264
"2692","MFN2",0.0746686836264249,0.534375015064334,0.854791185660975
"2693","PPP2CA",-0.030637019165945,0.771051508179486,0.942237535168322
"2694","STMN3",-0.417595317819038,0.13182390169397,0.543103248299745
"2695","FBLIM1",0.411440515261738,0.021435150494892,0.28443491552296
"2696","XPO6",-0.0970554825279854,0.302602901649117,0.715042945966505
"2697","AGAP3",0.0166163764759013,0.905843936186224,0.976941074698474
"2698","EIF2A",-0.0383730558008425,0.723012255255906,0.931066390861262
"2699","SNRPE",-0.2591246432934,0.102116485493278,0.498407422214238
"2700","SAMD9",-0.475582404303715,0.0599047004312373,0.412521167781666
"2701","MRPL15",-0.0846754320227333,0.586302022314654,0.877689217804913
"2702","GTF3A",-0.184182132431141,0.211237844035046,0.638207954318648
"2703","CNOT7",-0.141101774659599,0.24463267206743,0.668597895990859
"2704","BICD1",0.0252410882679653,0.892283045435537,0.973892388411033
"2705","BRPF3",0.219037165595184,0.107626961773297,0.505015400968464
"2706","SLBP",-0.056297519402943,0.704827661412873,0.923032132532162
"2707","ARL8A",0.180876087475178,0.0936568166425943,0.486754629738829
"2708","ENG",0.220130769701205,0.0702515733135406,0.438012004852811
"2709","SRRM1",-0.0698075347505776,0.4834428081367,0.828842484218671
"2710","NFATC4",-0.00599646118882824,0.975335553998587,0.995093324606423
"2711","SIN3A",-0.0411996275657706,0.716165095597911,0.927296459336897
"2712","XPO5",0.38922024490211,0.00361002028689238,0.157317577972168
"2713","DUSP23",-0.256516708818697,0.175783028546607,0.598511124365779
"2714","DIDO1",0.133960906323778,0.232428531607481,0.659385185859627
"2715","NR1H2",-0.0409755321324201,0.726136648778698,0.931606790911515
"2716","G6PD",-0.15904399166725,0.2714940109496,0.688527437490665
"2717","ARL1",-0.260167853737569,0.0162511224617531,0.259287571861678
"2718","TGIF1",0.183732316124943,0.139944205905478,0.554310875803159
"2719","ENO2",-0.0844207280354748,0.676613007178301,0.913461734095371
"2720","ZNF496",0.206404057630069,0.173702656995791,0.5959490829796
"2721","UBE2I",-0.0210399954639631,0.863115677368429,0.966847672602306
"2722","NSFL1C",-0.0702102547347425,0.482853968622882,0.82854810153377
"2723","KMT2E",-0.0259167565529408,0.825304579325146,0.955601627578317
"2724","CX3CL1",0.439487587989684,0.0868452746523518,0.473194675623941
"2725","PRPF40A",-0.139570455404885,0.130772168858737,0.541981699465614
"2726","ANP32A",-0.108705028271952,0.299466957088249,0.71222540197268
"2727","RPL10P6",-0.818197805826999,0.00396326866749643,0.161421882417861
"2728","TFE3",0.0522944975294574,0.684160674633083,0.916733340862447
"2729","BSDC1",-0.0938269196737538,0.351405702797783,0.752148650739317
"2730","GIT1",0.183692047911611,0.169798695609048,0.590356346063866
"2731","BLVRB",-0.110037315318835,0.575715615969055,0.872308022328571
"2732","PDE4DIP",-0.175001346481093,0.25950300353991,0.678468587647628
"2733","LOC124904395",-0.175001346481093,0.25950300353991,0.678468587647628
"2734","POMGNT1",-0.0679653392871587,0.489753896094497,0.832162500348482
"2735","RTRAF",-0.0873792586504223,0.483405112991201,0.828842484218671
"2736","DNMT3A",0.0202884556599011,0.893557361956625,0.973892388411033
"2737","CPD",-0.0547530518686886,0.751269939424551,0.940484490810832
"2738","POP4",-0.367836183049396,0.0376540713114102,0.348399946779631
"2739","ATP2B1",-0.312852607402016,0.0310224972496571,0.326248897122148
"2740","GNG12",-0.114247489436926,0.364067491248945,0.761842651691244
"2741","FBN3",0.477520970579478,0.246640979319923,0.669840396448198
"2742","LIMK1",0.0640212754142105,0.563694854950546,0.868105322655618
"2743","TMT1A",0.0974885419047259,0.590647463998706,0.879317250308503
"2744","UBR5",0.0768081470955731,0.600509798741966,0.882231000667851
"2745","ITIH5",0.377062593993702,0.248974999176315,0.671131492721613
"2746","CAV1",0.636732726461954,0.0111982877558623,0.229211799831704
"2747","METAP2",-0.34500293308055,0.000884728490893936,0.0873957883178705
"2748","MMP13",0.975864614573766,0.129599350988269,0.540353348967967
"2749","POMP",-0.443893902754091,0.00516356115302767,0.175962418838012
"2750","GOLM2",0.0169134025673121,0.891997638331479,0.973892388411033
"2751","CIRBP",-0.0675293639278685,0.558309945490271,0.865752584942118
"2752","KDM3B",0.0741306908752659,0.483718801532715,0.82919052141416
"2753","RAPGEF3",-0.389396511685081,0.0965575388019738,0.490316113138753
"2754","SCD5",0.0753087961595833,0.729742392289916,0.933102633066244
"2755","SHC1",0.10756047972709,0.262707015623776,0.682083534951821
"2756","OLFM2",-0.713543193343918,0.0339279453097306,0.335900077194222
"2757","MED12",-0.032977109388818,0.764917042148363,0.942237535168322
"2758","CPXM2",-0.689498253482284,0.0734331016129589,0.448374111434138
"2759","CHRAC1",0.118629931961253,0.42505867072196,0.79799479414997
"2760","PYGO2",0.129868785908307,0.192642217152422,0.618458552169426
"2761","NEDD9",0.088357600509354,0.72851532987099,0.932789851839505
"2762","GDF11",0.137977618178374,0.583247680736129,0.876414504386564
"2763","PNMA1",-0.141707863495896,0.250967428834235,0.672445533073304
"2764","COA4",-0.336378449794279,0.0414184638541729,0.363471417059409
"2765","ZFAND3",0.0761407267381958,0.541164402291739,0.857845584221923
"2766","ZBTB44",0.0423507431417288,0.767755581494697,0.942237535168322
"2767","RSAD2",-0.251336357466242,0.398188036438419,0.784653572781364
"2768","ENTREP3",0.0324755462557183,0.791506413059622,0.944883654093874
"2769","SEMA4C",0.187609419490794,0.121952784545153,0.528974277370345
"2770","RPL7L1",0.182636769327918,0.0881572505758462,0.475366237019347
"2771","ATL3",0.0234534768240726,0.828762038637044,0.956361360552405
"2772","TRIM22",0.106550002482386,0.661073333680755,0.907747258626058
"2773","AMOT",-0.0243554369105448,0.905675771578514,0.976877778687041
"2774","RIC8A",-0.0188979954448901,0.845621126094349,0.960913873405202
"2775","SIPA1L1",-0.0468624390183064,0.752647511059311,0.94106826543765
"2776","SH3BGRL",-0.213745306980518,0.022394807956971,0.288898424143348
"2777","CTTNBP2NL",0.17014623913888,0.217111289585541,0.644469362344329
"2778","ATP13A2",0.102187064701548,0.417975929781849,0.795060833303843
"2779","PDAP1",-0.0676665903265053,0.524972002933356,0.849890544865744
"2780","MAT2B",-0.101443386803276,0.433329815577317,0.801600179931335
"2781","RANGAP1",-0.0461192033194958,0.645930248835388,0.90273657492093
"2782","ZC3H3",0.0230126908265742,0.877229499838342,0.970375219915551
"2783","FOXC1",-0.132207600455527,0.679473219496042,0.914803578596919
"2784","MPRIP",0.290222975538647,0.010084556049167,0.220296416493306
"2785","TBC1D15",-0.0850426448724958,0.309925674066714,0.721540251541731
"2786","DESI2",0.0846091470523966,0.571110170030668,0.870730308891208
"2787","DNAJB6",-0.0349686043859845,0.775438303342853,0.942237535168322
"2788","API5",-0.207524721917934,0.026218465925933,0.306579282468965
"2789","SNX19",0.00113362282786029,0.992743121459876,0.998190994847246
"2790","TLE3",0.136211737098081,0.367748415503425,0.764872787219983
"2791","TNS2",-0.0106575244738708,0.946176956571016,0.987858993988472
"2792","PON2",-0.147586710159087,0.28215776378595,0.698328071455545
"2793","EPAS1",0.113326321614739,0.459425339238939,0.816436738952576
"2794","ABCF1",0.0705368031029851,0.523336209017435,0.848814867852379
"2795","PNPLA6",0.150237189599392,0.370617611337482,0.768128674404769
"2796","PCYOX1",0.0711105945938929,0.575346465573541,0.87215583785901
"2797","LMNB2",-0.158537459023704,0.243925087786645,0.66783601692258
"2798","ANAPC16",-0.0644480472720903,0.62773104341166,0.894634517499583
"2799","PRCC",-0.121146060878066,0.145335668810392,0.560540238785256
"2800","HMGN3",-0.00866176453343699,0.956437693558197,0.990034370478939
"2801","TOB1",-0.00266232701436478,0.986154330411505,0.996836112239723
"2802","FRS2",-0.21197941153947,0.176684109166029,0.599412118896846
"2803","SF3B5",-0.373312062490372,0.0125754256586561,0.239090938045746
"2804","GRHPR",-0.177033915070206,0.148884862212682,0.564317312285086
"2805","APMAP",-0.172676032788454,0.119683060131226,0.525185268670114
"2806","ADAM9",-0.185098762127032,0.247551974934696,0.670576024638715
"2807","DNM1L",-0.0513529745315272,0.650546958413573,0.904151127297247
"2808","CHST15",0.284099565464181,0.216587498838663,0.643839850008428
"2809","MIR100HG",-0.169707562980125,0.546850967261794,0.861063745168948
"2810","ALKBH7",-0.312933168021305,0.0973108341020824,0.492032202612141
"2811","SH3PXD2B",0.297538539337496,0.082793422534143,0.464920059311846
"2812","ENC1",0.136666244086842,0.541320753182916,0.857845584221923
"2813","CDIPT",-0.127993539921145,0.222398579549912,0.649388989509574
"2814","H2BC21",0.516171160253466,0.0333732639471774,0.334735076323902
"2815","UBE2M",0.0401594353698892,0.762591393410113,0.942237535168322
"2816","PDHA1",-0.175672300415759,0.226313308212758,0.653777591110703
"2817","PTBP3",-0.0850515966340273,0.442132079890366,0.80606972035862
"2818","RYR1",0.600965533540138,0.0318824332909355,0.328810206250592
"2819","RBBP8",0.259891456275739,0.177140806192442,0.599553321053418
"2820","IP6K2",0.0774842417117367,0.546051704941235,0.860472654755504
"2821","SRF",0.296911754302431,0.0112840931911057,0.230481314599747
"2822","ARHGEF11",0.126093425989341,0.257978500946785,0.677596128669479
"2823","RNASET2",-0.184916696173722,0.315464247068556,0.724059917263627
"2824","ELP2",-0.0690715391017126,0.624760272716257,0.893910124800097
"2825","ATP1B1",-0.198711846922579,0.224475406430301,0.651601026459235
"2826","MEAF6",-0.232992718181683,0.0386160323020175,0.353487612369797
"2827","ACLY",0.136764315341274,0.219462049033096,0.646631792767728
"2828","C6orf89",0.212536482452582,0.0540614218461294,0.397054000696202
"2829","H2AJ",-0.560776221169319,0.0126663268212767,0.240015800983659
"2830","ARID5B",0.11091487487926,0.420978429251102,0.796229415317809
"2831","SERTAD4",0.0467085213841827,0.862682761656759,0.966715282113024
"2832","ZMYM4",-0.0637348910332664,0.521232387876508,0.847800487540642
"2833","PLS3",0.175281036814732,0.448651951420464,0.810159715307795
"2834","UBE2K",0.00628837857994827,0.953733255502816,0.988676350094629
"2835","GRIK5",0.474558030476424,0.155080653328315,0.572915844490946
"2836","SLC15A3",0.106368265862933,0.654101031668405,0.905624914381129
"2837","MBTPS1",0.196083106725257,0.0488982737054874,0.382832599584135
"2838","CDK1",-0.315569847815265,0.0845639803442101,0.469470663576445
"2839","VASP",-0.0442792662714619,0.696921278451283,0.921709729693995
